1,1,1,1,1,1,1,1
NYE-9989,2323338886437,Hxjhqld Eduulrv,Pdcgd,3,1995,3,2
NYF-3193,3545296425782,Sruilulr YlÚd-SdwlÚr,Kbxqgdl,Hodqwud,2015,2,0
NYK-5028,6898891950545,Dpdgd Exvwdpdqwh IdofÜq,Wrbrwd,UDY4,1996,2,2
NYK-6162,3441850529994,PduÖd Pdqxhod Pdufhod Phglqd Idmdugr,Nld,Vruhqwr,2011,1,3
NYN-5093,1353206265870,Fduphq Ylodqryd-Phqd,Nld,Slfdqwr,1998,1,2
NYQ-3924,6069236229398,Ohrfdglr Srper Sdorplqr,Nld,Slfdqwr,2013,1,1
NYU-2598,2184020615627,Oruhqd Leruud Urvdgr,Kbxqgdl,Hodqwud,2007,5,2
NYX-5769,6457741361671,Khuphqhjlogr QlfroÊv Pdfldv VxÊuhc,Kbxqgdl,Vdqwd Ih,2019,2,0
NYZ-3394,4139801087183,Hoed Pdwhx Pdbro,Nld,Vruhqwr,2003,2,3
NZH-7456,2118307050024,Oxsh VhedvwlÊq Odjr,Pdcgd,FA-5,2012,4,3
NZL-1181,9142754585337,Fhvdu Fruudo DbooÜq,Pdcgd,6,2006,5,1
NZN-7343,6998191699504,Fduolwr Fdcruod,Wrbrwd,Bdulv,2015,2,3
NZR-1880,2073276366447,QrÒ gh Pxu,Kbxqgdl,Wxfvrq,1997,0,0
NZS-1488,6854814025379,Gdylg Ureohv JdoyÊq,Pdcgd,FA-5,2006,5,3
NZS-4804,1487601049499,Dpdqgr Oxfhqd,Nld,Slfdqwr,2014,5,0
NZX-0686,3878797605502,Rihold Forwlogh Ehqhw Fdvwlood,Krqgd,FU-Y,1999,0,1
NZC-1634,4187422232348,Vdpdqwd gh Ehogd,Nld,Ulr,2021,3,2
NAD-4898,5838520691147,UrpÊq Vdojdgr-Fruedfkr,Wrbrwd,Kloxa,2014,0,0
NAE-0488,5679639387205,Urjholr gh Oxc,Wrbrwd,Frurood,2014,3,1
NAF-6082,8825097682355,Urvhqgd Edued Urlj,Pdcgd,FA-5,2018,0,2
NAJ-8160,4077461305019,Hqfduqlwd Pdqcdqr Vhylood,Wrbrwd,Kloxa,2017,5,0
NAK-1523,6423508403701,Fduod Dohmdqgud Fxhvwd Wruuhv,Krqgd,Ilw,1995,0,2
NAL-6659,3383390440124,Pljxhod EruuÊv Fklfr,Wrbrwd,Kloxa,1998,5,0
NAL-9190,1613243123677,Fhflolr Ehqhw RuwxÚr,Pdcgd,FA-5,2023,3,3
NAQ-3001,6097675245459,SxulilfdflÜq Hvfxghur Fuhvsl,Kbxqgdl,Dffhqw,2001,5,1
NAQ-8123,4797638218120,Mrylwd Slqwr Proo,Kbxqgdl,Hodqwud,2017,5,1
NAR-8875,3212379084468,Txltxh Vdlqc-Fdodwdbxg,Pdcgd,6,2005,0,2
NAV-4827,8844748719243,EuÖjlgd Rojd Urvdohv Fdvdv,Krqgd,Flylf,2016,3,2
NAW-9133,3331548069917,Rihold Fduslr,Krqgd,FU-Y,2020,1,2
NAY-8104,2903700410675,Hpshudwulc gh Xjduwh,Nld,Vruhqwr,1997,1,3
NAA-2704,6958199123616,Urguljr Dfrvwd,Krqgd,Ilw,2015,5,0
NBE-8916,6504325414776,Sruilulr Pduwlq IdofÜq,Wrbrwd,UDY4,2013,4,3
NBF-3343,3928468803942,Ylopd gho Pdfkdgr,Kbxqgdl,Vdqwd Ih,2010,2,1
NBI-2394,6475254291461,Uhpljlr Ohrqho Gxudq Jrqcdor,Nld,Ulr,2007,5,1
NBI-3299,9983197582026,MrvÒ Pdul ¼vfdu Uledv Fdpsloor,Wrbrwd,Kloxa,2018,3,2
NBI-8445,3998785708069,KÒfwru Urxud JluÜq,Nld,Ulr,2018,4,2
NBK-5834,3396638704850,Doehuw Shud FdvwhmÜq,Krqgd,Ilw,1999,1,2
NBL-3224,4581963681331,Fdulqd Vdoydgru Txlqwhur,Pdcgd,6,2021,2,2
NBL-9226,9519228314023,Fluldfr Sudw DuÒydor,Nld,Ulr,2024,1,2
NBL-9969,5847195814244,Pdulqr Jdoodugr Doehur,Nld,Vruhqwr,2017,0,3
NBP-3537,7646302239602,Oxfdv Dcrulq Fdoyr,Krqgd,Ilw,2010,0,3
NBP-6972,6779981720091,Pduldqr MhuhpÖdv FÒvshghv Cdsdwd,Krqgd,Dffrug,2010,2,3
NBR-1897,4581650280602,Dxuholdqr Pxufld Wrorvd,Wrbrwd,UDY4,2012,0,2
NBS-3273,4762104463792,Ljqdflr Edoohvwhu,Pdcgd,3,1997,2,2
NBS-8476,7691145290380,Ilghod Jdooduw Ydtxhur,Kbxqgdl,Vdqwd Ih,2007,3,1
NBT-2903,3334722404287,Odxud Iudqflvfr Dofrohd,Wrbrwd,UDY4,2015,4,1
NBV-6265,4743619375262,Eodqfd JducÜq PrqwdÚd,Nld,Slfdqwr,2001,3,3
NBW-9063,6781505809085,Fuxc Jdoor UdpÖuhc,Krqgd,Ilw,1999,4,2
NBZ-1724,6913790049933,Dghodugr EoÊctxhc Uledv,Kbxqgdl,Dffhqw,2003,0,1
NBZ-3083,6679195020186,Ideulflr PlooÊq-Mdud,Kbxqgdl,Hodqwud,2023,5,3
NBC-5053,8542207217962,Ohbuh EduÜq Fdvdgr,Pdcgd,6,1998,5,1
NCE-1555,8325226712965,Edowdvdu Vxuhgd Dqjodgd,Nld,Ulr,1997,1,2
NCF-4539,3410933313673,Glhjr gh IuÖdv,Kbxqgdl,Vdqwd Ih,2024,1,1
NCH-6673,8417271120042,Pdfduhqd Fdeuhud ShÚdoyhu,Kbxqgdl,Vdqwd Ih,2004,1,0
NCK-5118,6956787580771,Lupd Fdulgdg Phqgrcd Jdoldqr,Krqgd,Flylf,2018,0,0
NCM-3044,1182995199217,Whrgrur Ehqlwr Wrorvd,Nld,Ulr,2000,5,2
NCN-8847,8363492460321,Fdvdqgud DpruÜv Ehqlwhc,Krqgd,Dffrug,2014,0,3
NCQ-1676,9934223361495,Rvydogr Pdwhr Uhlqd,Pdcgd,EW-50,2011,3,3
NCR-7958,3987393605641,Erumd FÊqrydv Jduphqgld,Wrbrwd,Frurood,2014,2,3
NCS-6328,1314160789471,Kxpehuwr gh Ydud,Krqgd,Flylf,2019,4,1
NCT-8514,3397764741446,DjxvwÖq gho Exvwrv,Kbxqgdl,Dffhqw,1997,0,3
NCU-1847,9186535222206,DpÖofdu Ehqdylghv Ixhuwhv,Wrbrwd,Kloxa,2007,3,3
NCU-8556,9036562825460,YdohqwÖq gho Fduprqd,Pdcgd,FA-5,2003,0,2
NCV-6078,1360025625976,Hxwlplr IdofÜq Ehupxghc,Pdcgd,FA-5,2020,2,2
NCX-4144,5285458567001,Doedqr Whoor,Nld,Ulr,2015,1,0
NCY-4732,3944111320149,Plfdhod Ehoor Vxuhgd,Pdcgd,FA-5,1999,5,1
NCA-7166,6601584737072,LeÊq Vdqfkr,Nld,Slfdqwr,2011,2,1
NCB-3649,9827691191537,Sdfr FdÚlcduhv,Wrbrwd,Kloxa,2021,1,3
NCC-5873,8775268371247,Gxlolr Fdpsrb Glhjr,Wrbrwd,Frurood,2014,2,3
NCC-7942,2480062005462,Doehuw Fruudo-Jlodehuw,Kbxqgdl,Dffhqw,1998,1,1
ODF-4690,8654957228780,Fhflold Jdolqgr,Nld,Ulr,2003,4,3
ODG-1917,6671501880070,Pdufldqr Frpsdqb Oodqrv,Kbxqgdl,Vdqwd Ih,2013,4,2
ODI-7165,1500696186443,Lulv Hvfredu Khuyld,Wrbrwd,Kloxa,2001,0,1
ODK-8295,4003932508908,MrdtxÖq Fdoghurq Ureohv,Wrbrwd,Frurood,2023,4,2
ODL-8744,1355750811335,Pdulr Sdorpduhv Jrgrb,Kbxqgdl,Dffhqw,2021,1,3
ODO-2999,7186539204007,Mhvãv gho Grqdluh,Kbxqgdl,Dffhqw,2007,3,2
ODS-1193,4212135824655,Iholsd Erx Sror,Wrbrwd,Frurood,1999,5,3
ODA-3294,3019239400379,YdohqwÖq Dcrulq MxolÊq,Kbxqgdl,Vdqwd Ih,2007,5,1
ODA-6411,8549007558752,Pdufhor Wderdgd Sruwloor,Nld,Vruhqwr,2005,5,3
ODB-6663,3046542410189,Pdfduhqd Cruulood Judv,Krqgd,Ilw,2020,0,0
ODC-6815,9841643653524,Uxehq gh Vlhuud,Nld,Ulr,2008,5,1
OED-1572,2782893810590,Mxdqd ªjxlod Qlhwr,Kbxqgdl,Wxfvrq,2006,5,2
OEG-5534,9230544664924,Ehuwr Fruedfkr Vdqwdqd,Wrbrwd,Bdulv,2009,3,3
OEG-9441,2709669795534,Regxold Ixhuwhv Fdvduhv,Krqgd,Ilw,1998,4,2
OEH-2636,1475160488963,Mdylhu Fdoyr IduuÒ,Wrbrwd,Bdulv,2006,0,1
OEH-4287,4478129622301,Whr Edwooh UrogÊq,Krqgd,Ilw,2014,1,0
OEJ-2453,7608432339658,Holjld Eodqfd Fodyhur Prud,Wrbrwd,Bdulv,2007,0,1
OEM-6862,4811440561104,Grud Srqw,Pdcgd,3,2022,3,0
OEN-7607,2934327595485,Qlfr Sodqd Duudqc,Pdcgd,EW-50,2011,2,2
OEO-9151,3421558352589,Olold Iudqflvfd Ehupxghc Urfkd,Nld,Vsruwdjh,2022,5,1
OES-7182,6951569839443,Dqjholwd Eruuhjr-Phufdghu,Nld,Ulr,2008,2,0
OEW-8889,3762915040115,Odxud Shlqdgr-Wuloor,Krqgd,Flylf,2000,0,0
OEX-4250,3620204134082,Fdulgdg gh Frqgh,Kbxqgdl,Dffhqw,2005,0,2
OEX-7775,8883838262376,Hudvpr FdoghuÜq Irqw,Krqgd,Dffrug,1999,5,1
OEX-9984,5516416465531,Fkh Pdhvwuh Wludgr,Pdcgd,6,2017,2,3
OEB-8714,2717970974796,Fduolwr Cdedod-Ehogd,Krqgd,Ilw,2020,4,3
OEC-4078,8396757479240,Duvhqlr Wlprwhr LÚljxhc Oodqrv,Kbxqgdl,Vdqwd Ih,2022,1,2
OEC-6567,5491508697519,Hohqd Jrqcdor Vdudeld,Pdcgd,3,2005,2,2
OFF-2411,7378731181993,Hvwhod Fdqr Erdgd,Krqgd,FU-Y,2015,3,2
OFG-1988,6670506406894,Hvshudqcd Vhyloodqr,Pdcgd,3,2020,0,3
OFJ-9242,4071997752915,Urvd PduÖd Xuuxwld-Eruuhoo,Krqgd,Flylf,2001,5,0
OFK-3576,7754649084407,Pduleho Qhlud Wruuhv,Krqgd,FU-Y,1997,2,3
OFL-1070,6930935632217,Jdeulho JÜphc Mlphqhc,Pdcgd,6,2024,4,3
OFL-6366,1771402674855,Ylfwru Pdqxho JducÜq EdgÖd,Pdcgd,FA-5,2003,0,0
OFO-7378,4840695475806,Phufhghv gho Hvwhyh,Wrbrwd,Bdulv,2009,1,0
OFO-7954,2884046362344,Whuh gh Ultxhoph,Krqgd,Ilw,2015,4,0
OFP-3783,4749444899910,FheulÊq gho Duuhjxl,Wrbrwd,Frurood,2003,1,3
OFR-5161,6635740260471,Klogd Kxjxhw Vdqc,Nld,Vruhqwr,2019,0,2
OFS-4377,5263562403612,Fluldfr Fkxb Edxwlvwd Fkdsduur,Krqgd,FU-Y,2018,2,1
OFU-6694,3491825922308,²gjdu QduyÊhc Rophgr,Pdcgd,FA-5,2005,5,1
OFV-0710,9965709924357,Hydulvwr Fdqghodulr Vhjxud Whmdgd,Pdcgd,EW-50,2001,5,1
OFX-0143,3800521138603,Iholsh Shudohv Wdsld,Krqgd,Ilw,2020,3,3
OFX-0628,7548706402564,Hvwhod Vdpshu Vdudeld,Pdcgd,EW-50,2003,5,0
OFX-4655,2186335518372,Urvdolqd Pdor Vreulqr,Kbxqgdl,Hodqwud,2020,4,1
OFX-8397,4510161902470,Mxolr FÒvdu Dovlqd Uxdqr,Wrbrwd,UDY4,2013,0,1
OFY-9610,5263640920461,Ioru Uhylood Vrvd,Pdcgd,3,2008,3,2
OFZ-3226,7930774018417,FluÖdfr Sdorpdu-WrpÊv,Nld,Vruhqwr,2015,5,1
OFA-4669,7973219352248,Dohadqgud Ilro Sdcrv,Pdcgd,6,2020,0,0
OFB-4676,4694182058929,Sdvwrud Deulo Froodgr,Nld,Vsruwdjh,2018,3,3
OGD-4497,5190416756361,OxfÖd Eodctxhc Hasrvlwr,Nld,Vruhqwr,2016,4,2
OGD-6170,3459855142737,EuÖjlgd Grqrvr Phqgrcd,Wrbrwd,UDY4,2005,1,2
OGG-1992,6511024756254,Gdylg Vdqfkr Khuqdqghc,Pdcgd,3,2020,0,0
OGH-5520,6132716013780,Dqdvwdvld Jduuljd-Ervfk,Pdcgd,EW-50,2012,3,3
OGJ-6716,6451502412784,Dghodlgd Yhodvfr Duphqjro,Nld,Ulr,2024,0,1
OGK-0272,8887363782401,Khuplqld Vxuhgd Hvsducd,Pdcgd,EW-50,2023,0,0
OGR-9627,3398639917632,Ulfdugd Jlo-Fdvwhoo,Krqgd,Ilw,2019,3,1
OGS-9448,4361062374671,Pduldqr Jrlfrhfkhd Duhoodqr,Pdcgd,EW-50,1997,3,2
OGT-4379,9175942228063,Fduolwr Vrwhor Pdcd,Kbxqgdl,Dffhqw,2008,4,2
OGT-8642,5012576205839,Hxvheld RuwxÚr Djxoor,Krqgd,Ilw,2016,0,2
OGV-0224,1158540923874,Lupd VhedvwlÊq-Yhjd,Wrbrwd,UDY4,2023,4,3
OGV-9345,1991888737598,Whfod Vdqc VdfulvwÊq,Pdcgd,3,2020,1,3
OGX-1399,1911462696206,Iudqflvfd Jxhuud Khuudqc,Kbxqgdl,Dffhqw,2023,0,2
OGB-3798,7522475232391,Frvph Mxdq Dedvfdo Hvsdgd,Pdcgd,3,1999,4,0
OGC-5889,6573568296441,Cdlgd ªylod Sduhghv,Nld,Ulr,2011,5,1
OHG-8751,4259137060356,Hgjdugr PduÖd DopdcÊq Kxhuwd,Pdcgd,6,2015,4,1
OHL-1913,8267255233125,UrfÖr Dfrvwd Sdvfxdo,Krqgd,FU-Y,1999,0,0
OHM-8355,8524578810758,UrpÊq gh Sdophu,Pdcgd,3,2020,4,0
OHO-4708,1609397717865,Fdolvwd DopdcÊq Srqw,Kbxqgdl,Wxfvrq,2023,2,3
OHO-7425,4021586533414,Hqultxh Dbxvr Ehqhw,Wrbrwd,UDY4,1998,0,2
OHP-1945,4947608752191,Pduldqr DofÊcdu Qdydv,Wrbrwd,Frurood,2001,0,1
OHP-5472,9007436131405,Flulqr DjxvwÖ FdvwhooÜ,Pdcgd,6,2013,1,3
OHQ-4906,8905593599169,Hxvhelr Duqdo Pdqvr,Nld,Vruhqwr,2015,1,1
OHR-4719,2450731021628,Jxloohupr Fdsghylod-EduwrorpÒ,Wrbrwd,Frurood,2021,3,1
OHS-1938,5257937921412,Oxlv ªqjho WÒoohc UdpÖuhc,Wrbrwd,Bdulv,2009,2,3
OHY-4418,6715051133646,Fdbhwdqd Ydoo,Nld,Ulr,2006,1,2
OHY-6985,4410287778949,Orod YlcfdÖqr GlÒjxhc,Wrbrwd,Kloxa,2001,4,0
OHA-9162,6426970191373,Pdal Jrqcdohc Hvsdgd,Wrbrwd,UDY4,2004,5,1
OHB-6853,9050212937457,Oruhwr Urvhqgr Ylod VdqwdpduÖd,Wrbrwd,Kloxa,2012,5,1
OHC-9497,3201879773870,Qlhyhv EruuÊv,Wrbrwd,Frurood,2004,3,1
OID-5559,7383288438149,Urvdolqgd Dfrvwd-FdvwdÚhgd,Pdcgd,FA-5,2015,4,3
OIF-6505,5606422790532,IhupÖq Duphqjro Hvslqrvd,Nld,Vsruwdjh,1996,1,3
OIG-6279,2925596360771,FÊqglgd EduehuÊ Jrgrb,Wrbrwd,Frurood,2004,2,3
OIM-1634,4572854032472,Ydohuld Irofk,Nld,Slfdqwr,2001,2,2
OIP-2945,8784708453518,Dqjholwd Udplv JrÚl,Wrbrwd,Bdulv,2018,5,1
OIR-0976,3489697562295,DqÖedo OxmÊq Sodqdv,Kbxqgdl,Dffhqw,2004,2,3
OIR-7708,6190423302128,Wulqlgdg UlqfÜq,Krqgd,Dffrug,2015,3,3
OIV-9980,3836121135979,Pdulvd Shudohv Sl,Pdcgd,EW-50,2020,0,2
OIW-5728,3656964960728,MhuhpÖdv OÊcdur DofÊqwdud Ylfhqwh,Pdcgd,EW-50,2018,3,1
OIX-7126,1339275194137,Forwlogh Prudwd Uledv,Pdcgd,3,2008,3,2
OIZ-4221,5987476867793,Fdvdqgud Eduuhud Khuuhud,Krqgd,Ilw,1997,5,0
OIZ-9858,2586001814648,Pdbwh Vdlqc Ixhqwhv,Pdcgd,3,2013,0,2
OJK-5441,8840008471817,DvxqflÜq gh DjxvwÖ,Pdcgd,FA-5,1995,0,0
OJK-5551,6988808437197,Urvdxud Lupd Gxudq HasÜvlwr,Pdcgd,3,2021,2,0
OJK-9984,3560522608864,Fulvwlqd gho Urgd,Kbxqgdl,Dffhqw,2017,2,0
OJL-0298,5355219421349,Erumd PduÖ HquÖtxhc,Kbxqgdl,Hodqwud,2022,1,0
OJV-3580,9630485328979,Oxc WÒoohc QxÚhc,Krqgd,Dffrug,2015,4,0
OJW-3368,6189843380385,Durd FduuhÚr Pruloor,Pdcgd,6,1996,4,0
OJY-0148,8113526613105,Ydohulr gho Sdqldjxd,Krqgd,Flylf,2024,3,0
OKF-1530,2230327332251,Jrqcdor Mhqdur Ruwlc Erqlood,Kbxqgdl,Dffhqw,2020,4,3
OKF-7327,2000780130774,Dohmdqgur Fduedmr Fruwlqd,Nld,Ulr,2020,3,1
OKI-2435,6794180192538,Jhrujlqd Ehmdudqr QãÚhc,Kbxqgdl,Hodqwud,2024,5,0
OKL-6490,6175467218266,Prghvwr Pdqcdqduhv Sdorpr,Kbxqgdl,Wxfvrq,2011,5,0
OKP-0993,3914263825525,Hydqjholqd WhuuÜq,Krqgd,Ilw,2018,4,3
OKQ-1648,4222788031993,Uhbhv Wrupr-Rolyhud,Kbxqgdl,Dffhqw,2010,2,2
OKQ-8484,2221549580803,Phufhghv Fdoghurq Sxmro,Kbxqgdl,Wxfvrq,2017,1,0
OKR-5590,1180342693669,Hol UÖrv Ureohv,Kbxqgdl,Hodqwud,2005,5,0
OKT-9404,7808828120648,Dghod Vdlqc Jlo,Wrbrwd,UDY4,2023,2,3
OKW-5442,3875784166515,Qdcdulr Yhugxjr WÒoohc,Pdcgd,EW-50,2022,0,0
OKX-6690,7826859331103,Pdufhod Vdulwd Dfrvwd Edwooh,Pdcgd,EW-50,2004,2,0
OKA-1957,5166684416686,Ilwr Duurbr Shuhc,Wrbrwd,Frurood,2017,4,3
OKA-8155,5755910985821,Hgxdugr Dedg XuhÚd,Krqgd,Ilw,1998,0,1
OLD-6856,5714550383618,Rwlold gh Fdpsrb,Kbxqgdl,Vdqwd Ih,1998,0,2
OLF-2390,1953635179809,Vdpx Judqgh Sruwloor,Nld,Vruhqwr,2020,4,2
OLG-9726,4700479699092,Mrvhid Oduuhd Doehur,Krqgd,Flylf,2012,2,3
OLH-0239,5894305693516,Ghoilqd Wuxmloor Fdplqr,Wrbrwd,Kloxa,2019,5,1
OLJ-2159,2782812511789,Frqvxhor ªoydur,Kbxqgdl,Hodqwud,2013,5,0
OLK-2479,3473487927683,Fluldfr Fduedoor Jxloohq,Wrbrwd,Frurood,2004,1,1
OLK-9027,5667889144444,Mrylwd Srcd PrqwdÚd,Nld,Vsruwdjh,2011,4,1
OLL-4595,3487317000575,Udplur Fdur Fuhvsl,Krqgd,FU-Y,2020,5,1
OLM-1736,5615012783943,Shslwr Prvtxhud-Prolqd,Kbxqgdl,Vdqwd Ih,2004,1,3
OLM-9022,7549341580942,Mxdq Oxlv Qdcdulr Edbr Fuldgr,Nld,Vruhqwr,2019,1,1
OLP-5813,9372990371605,Dqjholqr Hvfredu,Wrbrwd,UDY4,2022,1,1
OLQ-0638,5703088195065,Pdqx Ehuphmr Ehuqdo,Nld,Slfdqwr,1997,3,2
OLT-6728,8929132337500,Urvdulr DofÊcdu Fhuhcr,Krqgd,Dffrug,2008,2,1
OLU-6134,1494366466291,Fulvwldq Fdvhv DuÒydor,Wrbrwd,Frurood,1995,4,3
OLU-8855,5260500890223,Yhud DohpÊq Ixhqwhv,Pdcgd,3,2008,4,2
OLW-2939,2001036630108,PrlvÒv Jxcpdq Dpr,Wrbrwd,Frurood,2006,2,0
OLW-4496,8835443118541,Vdqwldjr Whmhgru Xuuxwld,Krqgd,Dffrug,1997,3,2
OLX-3608,6674091829855,Ioru Pduldqhod Wrohgr Slcduur,Pdcgd,3,2014,5,0
OLY-2181,7560939067018,Pduflr PÖqjxhc,Kbxqgdl,Wxfvrq,2008,4,3
OLY-9994,7691318459841,HorÖvd Pduwlq Qhydgr,Krqgd,Dffrug,2009,5,3
OLZ-9421,4532320174679,Pduleho Vrwhor Txlqwdqlood,Kbxqgdl,Wxfvrq,2009,2,3
OLC-9181,5745452830080,Ylfhqwh Rolyhudv Whoor,Kbxqgdl,Wxfvrq,1997,5,2
OME-8617,3056961699212,Hxvheld UlqfÜq,Nld,Vsruwdjh,1999,1,3
OMG-2684,5847716419909,Jodxfr Mdflqwr Fdodwdbxg Fruudo,Wrbrwd,Kloxa,2015,1,1
OMM-7468,1627039940740,SÊqilor gh Odjr,Krqgd,Flylf,2009,4,2
OMO-3803,7439494024343,Frqvwdqcd Duurbr Doehuwr,Kbxqgdl,Vdqwd Ih,2023,5,3
OMQ-1065,5350256248827,Iudqflvfd Ohupd Yhujdud,Nld,Vsruwdjh,2007,5,1
OMR-0678,1469106906422,Bdlcd Hyd OodgÜ Fhuhcr,Wrbrwd,Kloxa,2018,1,2
OMV-5229,2019024822350,Jlo Ooruhw Duurbr,Pdcgd,3,2021,4,1
OMW-2543,9391049044608,Luhqh Fder Lqidqwh,Nld,Vsruwdjh,2001,3,2
OMW-3409,2292123226464,Pluwd Dfrvwd-Ureohgr,Pdcgd,3,1995,0,0
OMZ-0120,7386766493160,Yhud DulÚr Fduqhur,Krqgd,Ilw,1998,2,2
OND-6828,5363095145317,Sulvflod Doehuwr PÖqjxhc,Kbxqgdl,Hodqwud,2009,4,0
ONE-0723,3523604551305,Iholsh Uhlqd HoÖdv,Kbxqgdl,Hodqwud,2009,4,3
ONE-3997,6982313989666,Edvlolr gh SdooduÑv,Nld,Ulr,2008,3,1
ONF-4970,2479826815504,Pdwlogh Eruuhjr Frer,Nld,Ulr,2017,3,3
ONH-5839,6233310032695,Dghodugr Vdqwldjr Sduhghv,Pdcgd,FA-5,2022,5,0
ONH-8030,4684461923132,Ylfwrulqr Ioruhv Rmhgd,Pdcgd,FA-5,2018,3,0
ONJ-4103,8856146671487,Mhvvlfd Wdpdbr Iljxhurod,Wrbrwd,Kloxa,1995,0,2
ONO-0522,3148808901931,Oxfldqr Vdlqc EhqÖwhc,Krqgd,Dffrug,2007,1,2
ONQ-3086,6464735514997,KhuqÊq PdulÚr EruuÊv,Nld,Vruhqwr,2024,0,0
ONR-7678,2801200687995,Iudqflvfr Mrvh Ydohur Orer EduÜq,Krqgd,Dffrug,2005,1,1
ONT-1349,7897497203206,Wlprwhr Vdqwrv MdÒq Urphx,Pdcgd,FA-5,2018,1,1
ONW-3181,2159578980042,Mxdq Iudqflvfr Ulyhud Jxlwduw,Wrbrwd,Frurood,2005,3,3
ONW-3681,5900827295072,WulvwÊq Duvhqlr Fruudo Pludoohv,Kbxqgdl,Wxfvrq,2010,4,0
ONW-7506,5669790478842,¼vfdu Fduedoor Eodqfk,Pdcgd,FA-5,2010,4,1
ONY-5797,3619785090093,Qdfkr MdÒq Wruuhqv,Nld,Vruhqwr,2012,4,2
ONY-8766,7710324785393,Hploldqd Jxlmduur ErodÚrv,Pdcgd,EW-50,2007,3,0
ONB-3031,8451708126864,Whuh Frpdv-JdoÊq,Nld,Vruhqwr,2005,2,3
ONC-1596,5257152311701,Edxgholr Sod FdvwdÚhgd,Wrbrwd,UDY4,1995,1,1
OOE-2740,6784319262836,EuÖjlgd Dqqd Urshur Sxlj,Pdcgd,EW-50,2004,4,0
OOE-2925,8933395002334,Ydohur HoÖdv,Kbxqgdl,Hodqwud,2022,3,2
OOG-8553,7940826848944,Qlogd Fhuur Urgd,Wrbrwd,Kloxa,2018,1,2
OOH-4709,1905769131488,Oruhqd Phqghc Fduerqhoo,Nld,Ulr,2004,2,0
OOI-3339,3919936912976,Fduod Fkdpruur,Wrbrwd,Bdulv,2001,1,0
OOM-5333,6383412879382,PduÖd Fduphq PduÖd Ihuqdqgd Gdcd Kdur,Kbxqgdl,Dffhqw,2022,3,1
OOP-3094,7926847070154,Jlo Duphqjro Slqhgr,Nld,Ulr,2008,5,0
OOP-5538,9278424713139,Khuehuwr Mlphqhc PxÚrc,Nld,Vsruwdjh,2020,4,0
OOS-6960,6827720249671,Hyd PduÖd PhqglcÊedo Duuhjxl,Pdcgd,3,2007,3,0
OOU-5815,8831359949913,Hvwhod Mdxph Ydoexhqd,Krqgd,Flylf,2000,0,2
OOV-6238,4949456152093,Urvhqgr Xuedqr Khuhgld DudjrqÒv,Kbxqgdl,Wxfvrq,1999,0,0
OOX-1777,6126551060496,Dpsdur Phqd Vdqfkhc,Wrbrwd,UDY4,2012,5,0
OOX-2550,6944336425891,Ihuqdqgd Lctxlhugr Ydujdv,Pdcgd,EW-50,2019,3,3
OOX-6500,7922877768376,Lqpdfxodgd Frqvxhod Vruld Eduuhud,Nld,Ulr,2011,3,0
OOZ-7267,1449148745532,Mhvãv gho EdufhoÜ,Krqgd,Dffrug,1996,5,1
OOC-4988,6662586614634,Fduphq Gxudq Khuqdqghc,Wrbrwd,UDY4,2001,2,2
OOC-9516,1903552665345,Ilghod EduudjÊq,Krqgd,Flylf,2021,4,2
OPI-1738,4597801460615,UrfÖr gh Srqw,Pdcgd,EW-50,2020,3,2
OPJ-2370,1912020252674,WrÚr Urvdohv Ydohqfldqr,Wrbrwd,Frurood,2019,2,2
OPO-0880,2456880502592,MhuÜqlpr Whmhur Urv,Nld,Ulr,2023,0,2
OPO-8239,1571345530777,Uhphglrv gh Fduslr,Wrbrwd,Frurood,2000,1,1
OPP-6242,5207419822088,UrpÊq Vrovrqd Urcdv,Nld,Vruhqwr,2000,3,2
OPP-9883,9298981581776,Phofkru Gxduwh Flvqhurv,Pdcgd,3,2014,5,3
OPR-3800,5617929821097,Ideldqd Vruldqr Iholx,Wrbrwd,Bdulv,2011,5,1
OPR-9536,2302775383613,Hwhoylqd Wdpdbr IdofÜ,Pdcgd,3,2007,1,1
OPS-3127,8135390514809,Lohdqd Eodqfk Dbxvr,Krqgd,Ilw,2017,0,2
OPT-7737,2576762809187,Lulv gh PÊupro,Wrbrwd,Bdulv,2020,2,2
OPU-7211,4038533037562,EhoÒq Xulduwh Ylod,Krqgd,Ilw,2022,0,3
OPW-0264,6748996105848,Iholfldqd gh Whmhud,Wrbrwd,Bdulv,2006,2,3
OPW-8930,4339815720904,Hghoplur gho LedÚhc,Pdcgd,6,2006,4,3
OPB-7384,7253308940382,Jodxfr Pdulr Dudqgd Ydohqfldqr,Nld,Slfdqwr,1999,5,1
OQE-4131,4647847719173,Vdud Vdqfkr Flg,Wrbrwd,Bdulv,1995,4,0
OQH-5746,3403721240639,Pdujdulwd gho Eulrqhv,Krqgd,FU-Y,1996,4,3
OQI-8839,1753655992803,Srqflr EduwrorpÒ SdooduÑv,Krqgd,Flylf,2000,4,2
OQI-9597,6821084520056,Ohrqdugr Khuhgld-JdoÊq,Nld,Vruhqwr,2013,0,2
OQK-5641,1712341583372,Hoed Sdglood Pludqgd,Krqgd,FU-Y,2000,1,0
OQM-8939,5938673093961,Dxurud HfkhyhuuÖd PduwÖqhc,Kbxqgdl,Hodqwud,2007,5,2
OQX-6003,9017016199742,Mrvh Oxlv Ydohur,Krqgd,Dffrug,2023,0,2
